iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GBR,Europe,United Kingdom,2021-12-19,11653043.0,95897.0,86623.429,175304.0,131.0,125.143,172614.822,1420.508,1283.14,2596.753,1.94,1.854,1.27,858.0,12.709,7508.0,111.215,,,6454.0,95.602,374543025.0,1538950.0,5566.844,22.873,1545697.0,22.974,0.0502,19.9,tests performed,127528154.0,51498034.0,47051876.0,28978244.0,919521.0,844579.0,188.91,76.28,69.7,42.93,12511.0,31267.0,0.046,40.75,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,134993.5,11.22,13.78,2006.4122
GBR,Europe,United Kingdom,2021-12-20,11741926.0,88883.0,92379.0,175411.0,107.0,124.857,173931.433,1316.611,1368.397,2598.338,1.585,1.849,1.28,859.0,12.724,7748.0,114.77,,,6750.0,99.987,376123021.0,1579996.0,5590.327,23.484,1568842.0,23.318,0.0529,18.9,tests performed,128516864.0,51537827.0,47102814.0,29876223.0,988710.0,905424.0,190.37,76.34,69.77,44.26,13412.0,34141.0,0.051,40.75,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-21,11831059.0,89133.0,97518.286,175526.0,115.0,121.714,175251.747,1320.314,1444.524,2600.041,1.703,1.803,1.28,849.0,12.576,7951.0,117.777,,,7047.0,104.386,377686631.0,1563610.0,5613.567,23.24,1595856.0,23.719,0.0547,18.3,tests performed,129579569.0,51577782.0,47156899.0,30844888.0,1062705.0,953141.0,191.94,76.4,69.85,45.69,14119.0,34980.0,0.052,40.75,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-22,11965025.0,133966.0,104203.571,175660.0,134.0,124.857,177236.166,1984.419,1543.552,2602.026,1.985,1.849,1.28,842.0,12.472,8177.0,121.125,,,7516.0,111.333,379420588.0,1733957.0,5639.339,25.772,1600218.0,23.784,0.057,17.5,tests performed,130512070.0,51617091.0,47210053.0,31684926.0,932501.0,970350.0,193.33,76.46,69.93,46.93,14374.0,36586.0,0.054,41.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-23,12115318.0,150293.0,110990.0,175771.0,111.0,119.286,179462.434,2226.268,1644.079,2603.67,1.644,1.767,1.28,843.0,12.487,8204.0,121.525,,,8004.0,118.562,381164607.0,1744019.0,5665.26,25.921,1605548.0,23.863,0.0599,16.7,tests performed,131194282.0,51649696.0,47254099.0,32290487.0,682212.0,934026.0,194.34,76.51,70.0,47.83,13836.0,36576.0,0.054,41.29,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-24,12276878.0,161560.0,117969.571,175907.0,136.0,121.714,181855.599,2393.165,1747.466,2605.685,2.015,1.803,1.28,832.0,12.324,8446.0,125.109,,,8328.0,123.361,382826539.0,1661932.0,5689.962,24.701,1609482.0,23.922,0.0624,16.0,tests performed,131388389.0,51660466.0,47268067.0,32459856.0,194107.0,829227.0,194.62,76.52,70.02,48.08,12283.0,33416.0,0.049,41.29,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-25,12437511.0,160633.0,125766.429,176042.0,135.0,124.143,184235.032,2379.433,1862.96,2607.684,2.0,1.839,1.28,838.0,12.413,8236.0,121.999,,,8906.0,131.923,384016984.0,1190445.0,5707.655,17.694,1573273.0,23.384,0.0668,15.0,tests performed,131400741.0,51661421.0,47268984.0,32470336.0,12352.0,684587.0,194.64,76.53,70.02,48.1,10141.0,28077.0,0.042,41.29,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-26,12574779.0,137268.0,131676.571,176159.0,117.0,122.143,186268.363,2033.331,1950.506,2609.418,1.733,1.809,1.28,851.0,12.606,8644.0,128.042,,,9430.0,139.685,385364199.0,1347215.0,5727.679,20.024,1545882.0,22.976,0.0714,14.0,tests performed,131427743.0,51663356.0,47271068.0,32493319.0,27002.0,557084.0,194.68,76.53,70.02,48.13,8252.0,23617.0,0.035,44.07,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,136447.2,11.22,10.98,2028.0187
GBR,Europe,United Kingdom,2021-12-27,12645142.0,70363.0,129030.857,176270.0,111.0,122.714,187310.64,1042.277,1911.315,2611.062,1.644,1.818,1.27,870.0,12.887,9651.0,142.959,,,10172.0,150.676,386752248.0,1388049.0,5748.31,20.631,1518461.0,22.569,0.0742,13.5,tests performed,131743125.0,51681547.0,47294774.0,32766804.0,315382.0,460894.0,195.15,76.56,70.06,48.54,6827.0,20531.0,0.03,44.07,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-28,12761429.0,116287.0,132910.0,176386.0,116.0,122.857,189033.182,1722.542,1968.776,2612.78,1.718,1.82,1.27,851.0,12.606,10799.0,159.964,,,11223.0,166.245,388303628.0,1551380.0,5771.368,23.058,1516714.0,22.543,0.0789,12.7,tests performed,132121605.0,51705406.0,47324308.0,33091891.0,378480.0,363148.0,195.71,76.59,70.1,49.02,5379.0,18232.0,0.027,44.07,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-29,12956440.0,195011.0,141630.714,176519.0,133.0,122.714,191921.852,2888.669,2097.955,2614.75,1.97,1.818,1.26,868.0,12.858,11847.0,175.488,,,12448.0,184.39,389886084.0,1582456.0,5794.888,23.52,1495071.0,22.221,0.0874,11.4,tests performed,132633271.0,51738013.0,47368074.0,33527184.0,511666.0,303029.0,196.47,76.64,70.17,49.66,4489.0,17275.0,0.026,44.06,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-30,13168909.0,212469.0,150513.0,176681.0,162.0,130.0,195069.124,3147.272,2229.527,2617.15,2.4,1.926,1.25,875.0,12.961,13033.0,193.056,,,13434.0,198.996,391519809.0,1633725.0,5819.17,24.282,1479315.0,21.987,0.0948,10.6,tests performed,133108303.0,51771384.0,47412181.0,33924738.0,475032.0,273432.0,197.17,76.69,70.23,50.25,4050.0,17384.0,0.026,44.06,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-12-31,13441707.0,272798.0,166404.143,176813.0,132.0,129.429,199110.041,4040.917,2464.92,2619.105,1.955,1.917,1.24,883.0,13.08,14059.0,208.254,,,14333.0,212.313,393314236.0,1794427.0,5845.841,26.671,1498242.0,22.268,0.1001,10.0,tests performed,133312817.0,51786768.0,47434251.0,34091798.0,204514.0,274918.0,197.47,76.71,70.26,50.5,4072.0,18043.0,0.027,44.06,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-01,13678283.0,236576.0,177253.143,176989.0,176.0,135.286,202614.406,3504.366,2625.625,2621.712,2.607,2.004,1.22,857.0,12.695,14378.0,212.979,,,14993.0,222.089,394424749.0,1110513.0,5862.346,16.506,1486824.0,22.099,0.1048,9.5,tests performed,133336724.0,51789045.0,47437009.0,34110670.0,23907.0,276569.0,197.51,76.71,70.27,50.53,4097.0,18232.0,0.027,42.1,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-02,13866850.0,188567.0,184581.571,177144.0,155.0,140.714,205407.622,2793.215,2734.18,2624.008,2.296,2.084,1.2,864.0,12.798,15002.0,222.222,,,15564.0,230.547,395822832.0,1398083.0,5883.126,20.78,1494090.0,22.207,0.1059,9.4,tests performed,133477149.0,51801494.0,47453494.0,34222161.0,140425.0,292772.0,197.72,76.73,70.29,50.69,4337.0,19734.0,0.029,42.1,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,136934.9,11.17,5.23,2028.3967
GBR,Europe,United Kingdom,2022-01-03,13985125.0,118275.0,191426.143,177320.0,176.0,150.0,207159.612,1751.99,2835.567,2626.615,2.607,2.222,1.18,878.0,13.006,16178.0,239.642,,,16072.0,238.072,397615859.0,1793027.0,5909.776,26.65,1551944.0,23.067,0.1093,9.1,tests performed,133667427.0,51820652.0,47482789.0,34363986.0,190278.0,274900.0,198.0,76.76,70.34,50.9,4072.0,19872.0,0.029,42.1,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-04,14166193.0,181068.0,200680.571,177490.0,170.0,157.714,209841.746,2682.134,2972.652,2629.133,2.518,2.336,1.16,900.0,13.332,17179.0,254.47,,,16175.0,239.598,399769743.0,2153884.0,5941.789,32.013,1638016.0,24.346,0.1107,9.0,tests performed,133956004.0,51845518.0,47523676.0,34586810.0,288577.0,262057.0,198.43,76.8,70.4,51.23,3882.0,20016.0,0.03,40.24,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-05,14396094.0,229901.0,205664.857,177668.0,178.0,164.143,213247.236,3405.49,3046.483,2631.77,2.637,2.431,1.13,875.0,12.961,17891.0,265.017,,,15934.0,236.028,401993988.0,2224245.0,5974.848,33.059,1729701.0,25.709,0.1057,9.5,tests performed,134274176.0,51874548.0,47565340.0,34834288.0,318172.0,234415.0,198.9,76.84,70.46,51.6,3472.0,19505.0,0.029,40.24,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-06,14671741.0,275647.0,214690.286,177872.0,204.0,170.143,217330.355,4083.119,3180.176,2634.792,3.022,2.52,1.11,868.0,12.858,18357.0,271.92,,,15876.0,235.169,404052874.0,2058886.0,6005.449,30.601,1790438.0,26.611,0.1015,9.9,tests performed,134563461.0,51897289.0,47600028.0,35066144.0,289285.0,207880.0,199.33,76.87,70.51,51.94,3079.0,17986.0,0.027,40.23,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-07,14893915.0,222174.0,207458.286,178054.0,182.0,177.286,220621.386,3291.031,3073.049,2637.488,2.696,2.626,1.08,840.0,12.443,18536.0,274.571,,,15820.0,234.339,405810780.0,1757906.0,6031.577,26.128,1785221.0,26.534,0.1008,9.9,tests performed,134844030.0,51920711.0,47635655.0,35287664.0,280569.0,218745.0,199.74,76.91,70.56,52.27,3240.0,19135.0,0.028,40.23,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-08,15066895.0,172980.0,198373.143,178275.0,221.0,183.714,223183.713,2562.327,2938.472,2640.762,3.274,2.721,1.06,820.0,12.147,18460.0,273.445,,,15835.0,234.562,407183740.0,1372960.0,6051.983,20.406,1822713.0,27.091,0.0971,10.3,tests performed,135162439.0,51952400.0,47687370.0,35522669.0,318409.0,260816.0,200.21,76.96,70.64,52.62,3863.0,23336.0,0.035,40.22,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-09,15187182.0,120287.0,188618.857,178503.0,228.0,194.143,224965.507,1781.794,2793.984,2644.139,3.377,2.876,1.03,816.0,12.087,18890.0,279.815,,,15941.0,236.132,408858992.0,1675252.0,6076.883,24.899,1862309.0,27.68,0.0955,10.5,tests performed,135357499.0,51974605.0,47718730.0,35664164.0,195060.0,268621.0,200.5,76.99,70.69,52.83,3979.0,24730.0,0.037,40.21,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,137104.9,11.06,1.24,2030.9149
GBR,Europe,United Kingdom,2022-01-10,15280797.0,93615.0,185096.0,178718.0,215.0,199.714,226352.212,1386.705,2741.8,2647.324,3.185,2.958,1.01,821.0,12.161,19707.0,291.917,,,15935.0,236.043,410605214.0,1746222.0,6102.837,25.954,1855622.0,27.58,0.0923,10.8,tests performed,135551676.0,51992559.0,47745458.0,35813659.0,194177.0,269178.0,200.79,77.02,70.72,53.05,3987.0,24558.0,0.036,40.21,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-11,15376587.0,95790.0,172913.429,178958.0,240.0,209.714,227771.135,1418.923,2561.341,2650.879,3.555,3.106,0.99,793.0,11.747,19608.0,290.45,,,15947.0,236.221,412110454.0,1505240.0,6125.209,22.372,1762959.0,26.203,0.0888,11.3,tests performed,135739326.0,52011835.0,47774248.0,35953243.0,187650.0,254760.0,201.07,77.04,70.77,53.26,3774.0,23760.0,0.035,40.21,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-12,15509546.0,132959.0,159064.571,179202.0,244.0,219.143,229740.638,1969.502,2356.2,2654.493,3.614,3.246,0.97,785.0,11.628,19577.0,289.991,,,15742.0,233.184,413748669.0,1638215.0,6149.558,24.349,1679240.0,24.959,0.0878,11.4,tests performed,135915818.0,52031355.0,47804588.0,36079875.0,176492.0,234520.0,201.33,77.07,70.81,53.44,3474.0,22401.0,0.033,40.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-13,15624791.0,115245.0,136150.0,179434.0,232.0,223.143,231447.745,1707.107,2016.77,2657.93,3.437,3.305,0.96,777.0,11.51,19413.0,287.562,,,15568.0,230.607,415264785.0,1516116.0,6172.092,22.534,1601702.0,23.806,0.0854,11.7,tests performed,136080385.0,52051876.0,47836785.0,36191724.0,164567.0,216703.0,201.57,77.1,70.86,53.61,3210.0,22084.0,0.033,40.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-14,15728010.0,103219.0,119156.429,179673.0,239.0,231.286,232976.713,1528.968,1765.047,2661.47,3.54,3.426,0.95,746.0,11.05,19211.0,284.57,,,15460.0,229.007,416569882.0,1305097.0,6191.49,19.398,1537015.0,22.845,0.0815,12.3,tests performed,136244149.0,52072754.0,47867967.0,36303428.0,163764.0,200017.0,201.82,77.13,70.91,53.78,2963.0,21720.0,0.032,40.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-15,15824422.0,96412.0,108218.143,179916.0,243.0,234.429,234404.85,1428.137,1603.02,2665.069,3.6,3.473,0.95,712.0,10.547,18955.0,280.778,,,15151.0,224.43,417672229.0,1102347.0,6207.874,16.384,1498356.0,22.27,0.0779,12.8,tests performed,136438400.0,52100163.0,47926017.0,36412220.0,194251.0,182280.0,202.1,77.18,70.99,53.94,2700.0,21109.0,0.031,40.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-16,15910747.0,86325.0,103366.429,180151.0,235.0,235.429,235683.569,1278.72,1531.152,2668.55,3.481,3.487,0.94,715.0,10.591,19077.0,282.585,,,14872.0,220.297,419002272.0,1330043.0,6227.643,19.768,1449040.0,21.537,0.0735,13.6,tests performed,136554312.0,52117863.0,47963133.0,36473316.0,115912.0,170973.0,202.28,77.2,71.05,54.03,2533.0,20465.0,0.03,40.18,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,136487.31,10.87,-3.89,2021.7666
GBR,Europe,United Kingdom,2022-01-17,15988697.0,77950.0,101128.571,180410.0,259.0,241.714,236838.231,1154.662,1498.003,2672.387,3.837,3.58,0.94,713.0,10.562,19305.0,285.962,,,14429.0,213.735,420487696.0,1485424.0,6249.721,22.078,1411783.0,20.983,0.0699,14.3,tests performed,136669829.0,52133611.0,47989635.0,36546583.0,115517.0,159736.0,202.45,77.22,71.09,54.14,2366.0,20150.0,0.03,40.18,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-18,16086794.0,98097.0,101458.143,180666.0,256.0,244.0,238291.328,1453.097,1502.885,2676.179,3.792,3.614,0.95,703.0,10.413,18870.0,279.519,,,14022.0,207.706,421876718.0,1389022.0,6270.366,20.645,1395181.0,20.737,0.0685,14.6,tests performed,136792383.0,52151643.0,48019069.0,36621671.0,122554.0,150437.0,202.63,77.25,71.13,54.25,2228.0,19973.0,0.03,40.17,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-19,16218308.0,131514.0,101251.714,180898.0,232.0,242.286,240239.425,1948.098,1499.827,2679.616,3.437,3.589,0.96,675.0,9.999,18364.0,272.023,,,13807.0,204.521,423465340.0,1588622.0,6293.977,23.612,1388096.0,20.631,0.0666,15.0,tests performed,136905995.0,52168592.0,48048962.0,36688441.0,113612.0,141454.0,202.8,77.28,71.17,54.35,2095.0,19605.0,0.029,40.17,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-20,16337165.0,118857.0,101767.714,181131.0,233.0,242.429,242000.037,1760.611,1507.47,2683.067,3.451,3.591,0.98,664.0,9.836,17862.0,264.587,,,13554.0,200.773,424930130.0,1464790.0,6315.749,21.771,1380764.0,20.522,0.067,14.9,tests performed,137022678.0,52186398.0,48082636.0,36753644.0,116683.0,134613.0,202.97,77.3,71.22,54.44,1994.0,19217.0,0.028,38.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-21,16448925.0,111760.0,102987.857,181352.0,221.0,239.857,243655.521,1655.485,1525.544,2686.341,3.274,3.553,0.99,640.0,9.48,17428.0,258.158,,,13294.0,196.922,426210375.0,1280245.0,6334.777,19.028,1377213.0,20.47,0.0669,14.9,tests performed,137145712.0,52203930.0,48116670.0,36825112.0,123034.0,128795.0,203.15,77.33,71.27,54.55,1908.0,18739.0,0.028,38.18,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-22,16549249.0,100324.0,103546.714,181553.0,201.0,233.857,245141.606,1486.085,1533.822,2689.318,2.977,3.464,1.0,625.0,9.258,16780.0,248.56,,,12940.0,191.678,427281979.0,1071604.0,6350.704,15.927,1372821.0,20.404,0.0666,15.0,tests performed,137287078.0,52224308.0,48164435.0,36898335.0,141366.0,121240.0,203.36,77.36,71.35,54.66,1796.0,17735.0,0.026,38.17,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-23,16640979.0,91730.0,104318.857,181801.0,248.0,235.714,246500.389,1358.783,1545.26,2692.992,3.674,3.492,1.02,603.0,8.932,16756.0,248.204,,,12696.0,188.064,428559938.0,1277959.0,6369.698,18.994,1365381.0,20.294,0.0674,14.8,tests performed,137372778.0,52236574.0,48195145.0,36941059.0,85700.0,116924.0,203.49,77.38,71.39,54.72,1732.0,16959.0,0.025,38.16,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,135834.72,10.69,-4.32,2012.0999
GBR,Europe,United Kingdom,2022-01-24,16722712.0,81733.0,104859.286,182025.0,224.0,230.714,247711.088,1210.699,1553.265,2696.31,3.318,3.418,1.03,598.0,8.858,17028.0,252.233,,,12458.0,184.539,430015347.0,1455409.0,6391.33,21.632,1361093.0,20.23,0.0683,14.6,tests performed,137474493.0,52252579.0,48224978.0,36996936.0,101715.0,114952.0,203.64,77.4,71.43,54.8,1703.0,16995.0,0.025,38.16,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-25,16825077.0,102365.0,105469.0,182243.0,218.0,225.286,249227.406,1516.318,1562.297,2699.539,3.229,3.337,1.06,575.0,8.517,16432.0,243.405,,,12327.0,182.598,431358950.0,1343603.0,6411.3,19.97,1354605.0,20.134,0.0686,14.6,tests performed,137570759.0,52266515.0,48253766.0,37050478.0,96266.0,111197.0,203.78,77.42,71.48,54.88,1647.0,16410.0,0.024,38.15,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-26,16952441.0,127364.0,104876.143,182472.0,229.0,224.857,251114.03,1886.624,1553.515,2702.931,3.392,3.331,1.09,561.0,8.31,16360.0,242.338,,,12224.0,181.072,432859276.0,1500326.0,6433.6,22.299,1341991.0,19.946,0.0687,14.6,tests performed,137671500.0,52281873.0,48284685.0,37104942.0,100741.0,109358.0,203.93,77.44,71.52,54.96,1620.0,16183.0,0.024,38.15,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-27,17065643.0,113202.0,104068.286,182665.0,193.0,219.143,252790.875,1676.845,1541.548,2705.79,2.859,3.246,1.12,549.0,8.132,16012.0,237.183,,,11989.0,177.591,434236226.0,1376950.0,6454.065,20.466,1329442.0,19.76,0.0682,14.7,tests performed,137770110.0,52297579.0,48314633.0,37157898.0,98610.0,106776.0,204.08,77.47,71.57,55.04,1582.0,15883.0,0.024,36.83,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-28,17174311.0,108668.0,103626.571,182861.0,196.0,215.571,254400.558,1609.683,1535.005,2708.693,2.903,3.193,1.15,535.0,7.925,15785.0,233.821,,,11832.0,175.266,435454844.0,1218618.0,6472.178,18.112,1320638.0,19.629,0.0679,14.7,tests performed,137878417.0,52314528.0,48348568.0,37215321.0,108307.0,104672.0,204.24,77.49,71.62,55.13,1550.0,15800.0,0.023,36.82,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-29,17270512.0,96201.0,103037.571,183081.0,220.0,218.286,255825.57,1425.011,1526.28,2711.952,3.259,3.233,1.18,527.0,7.806,14912.0,220.889,,,11850.0,175.532,436421595.0,966751.0,6486.547,14.369,1305659.0,19.406,0.0683,14.6,tests performed,137991693.0,52333474.0,48388897.0,37269322.0,113276.0,100659.0,204.41,77.52,71.68,55.21,1491.0,15595.0,0.023,36.82,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-01-30,17354538.0,84026.0,101937.0,183283.0,202.0,211.714,257070.234,1244.665,1509.978,2714.944,2.992,3.136,1.22,520.0,7.703,15189.0,224.992,,,11576.0,171.474,437644768.0,1223173.0,6504.727,18.18,1297833.0,19.29,0.0674,14.8,tests performed,138064677.0,52345158.0,48416498.0,37303021.0,72984.0,98843.0,204.51,77.54,71.72,55.26,1464.0,15512.0,0.023,36.82,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,135267.92,10.53,-3.89,2003.704
GBR,Europe,United Kingdom,2022-01-31,17428050.0,73512.0,100762.571,183464.0,181.0,205.571,258159.157,1088.923,1492.581,2717.625,2.681,3.045,1.24,511.0,7.569,15541.0,230.207,,,11455.0,169.681,439003179.0,1358411.0,6524.917,20.19,1283976.0,19.084,,,tests performed,138143343.0,52360487.0,48440773.0,37342083.0,78666.0,95550.0,204.63,77.56,71.75,55.31,1415.0,15415.0,0.023,36.81,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-02-01,17515752.0,87702.0,98667.857,183654.0,190.0,201.571,259458.274,1299.117,1461.553,2720.44,2.814,2.986,1.18,502.0,7.436,15084.0,223.437,,,11326.0,167.77,440254587.0,1251408.0,6543.516,18.6,1270805.0,18.888,0.0602,16.6,tests performed,138220429.0,52373222.0,48467140.0,37380067.0,77086.0,92810.0,204.74,77.58,71.79,55.37,1375.0,15244.0,0.023,36.81,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2022-02-02,17620803.0,105051.0,95480.286,183861.0,207.0,198.429,261014.379,1556.105,1414.336,2723.506,3.066,2.939,1.12,483.0,7.155,14678.0,217.423,,,11090.0,164.275,441640400.0,1385813.0,6564.114,20.597,1254446.0,18.645,0.0593,16.9,tests performed,138299206.0,52385688.0,48494414.0,37419104.0,78777.0,89672.0,204.86,77.6,71.83,55.43,1328.0,14831.0,0.022,36.81,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
